version,nPorts,mem,alloc,outputPort,reserved0,protIds_01,protIds_02,protIds_03,protIds_04,portId_01,txPending_01,txBytes_01,txUsage_01,txPeakUsage_01,rxPending_01,rxBytes_01,rxUsage_01,rxPeakUsage_01,overrunErrs_01,msgs_01_01,msgs_01_02,msgs_01_03,msgs_01_04,reserved1_01,skipped_01,portId_02,txPending_02,txBytes_02,txUsage_02,txPeakUsage_02,rxPending_02,rxBytes_02,rxUsage_02,rxPeakUsage_02,overrunErrs_02,msgs_02_01,msgs_02_02,msgs_02_03,msgs_02_04,reserved1_02,skipped_02,portId_03,txPending_03,txBytes_03,txUsage_03,txPeakUsage_03,rxPending_03,rxBytes_03,rxUsage_03,rxPeakUsage_03,overrunErrs_03,msgs_03_01,msgs_03_02,msgs_03_03,msgs_03_04,reserved1_03,skipped_03,portId_04,txPending_04,txBytes_04,txUsage_04,txPeakUsage_04,rxPending_04,rxBytes_04,rxUsage_04,rxPeakUsage_04,overrunErrs_04,msgs_04_01,msgs_04_02,msgs_04_03,msgs_04_04,reserved1_04,skipped_04,portId_05,txPending_05,txBytes_05,txUsage_05,txPeakUsage_05,rxPending_05,rxBytes_05,rxUsage_05,rxPeakUsage_05,overrunErrs_05,msgs_05_01,msgs_05_02,msgs_05_03,msgs_05_04,reserved1_05,skipped_05
0,5,0,0,0,0,0,1,5,6,256,0,481534,13,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3172364,0,4,0,2537571,4,7,0,11755,0,0,0,0,174,768,0,2231129,16,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2524948,9,10,0,2562740,3,6,0,14616,0,0,0,0,0,513,0,479742,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,483212,13,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3180334,0,4,0,2543829,4,7,0,11782,0,0,0,0,174,768,0,2239495,17,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2531512,9,10,0,2570710,4,6,0,14662,0,0,0,0,0,513,0,481420,19,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,485042,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3188492,0,4,0,2550434,4,7,0,11809,0,0,0,0,174,768,0,2248377,17,69,0,408,0,0,0,27,0,0,0,0,0,257,3284,2534792,9,10,0,2578868,4,6,0,14711,0,0,0,0,0,513,0,483250,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,486934,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3196700,0,4,0,2557384,5,7,0,11836,0,0,0,0,174,768,0,2257845,17,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2544640,9,10,0,2587076,5,6,0,14759,0,0,0,0,0,513,0,485142,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,488793,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3204743,0,4,0,2564028,5,7,0,11867,0,0,0,0,174,768,0,2267532,16,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2551540,9,10,0,2595119,4,6,0,14807,0,0,0,0,0,513,0,487001,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,490704,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3213226,0,4,0,2570936,6,7,0,11894,0,0,0,0,174,768,0,2277371,17,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2555844,9,10,0,2603602,3,6,0,14858,0,0,0,0,0,513,0,488912,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,492628,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3221346,0,4,0,2577707,5,7,0,11926,0,0,0,0,174,768,0,2287231,17,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2565088,9,10,0,2611722,3,6,0,14907,0,0,0,0,0,513,0,490836,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,494547,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3229605,0,4,0,2584244,3,7,0,11953,0,0,0,0,174,768,0,2297026,16,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2571652,9,10,0,2619981,4,6,0,14957,0,0,0,0,0,513,0,492755,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,496466,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3238096,0,4,0,2590964,5,7,0,11985,0,0,0,0,174,768,0,2306891,17,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2576376,9,10,0,2628472,4,6,0,15008,0,0,0,0,0,513,0,494674,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,498375,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3245969,0,4,0,2597612,5,7,0,12012,0,0,0,0,174,768,0,2316490,16,69,0,408,0,0,0,27,0,0,0,0,0,257,388,2585200,9,10,0,2636345,4,6,0,15056,0,0,0,0,0,513,0,496583,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,500259,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3254413,0,4,0,2605029,5,7,0,12043,0,0,0,0,174,768,0,2326352,17,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2589840,9,10,0,2644789,3,6,0,15106,0,0,0,0,0,513,0,498467,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,502137,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3262851,0,4,0,2611496,4,7,0,12070,0,0,0,0,174,768,0,2336044,17,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2595892,9,10,0,2653227,5,6,0,15156,0,0,0,0,0,513,0,500345,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,504022,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3270688,0,4,0,2617927,4,7,0,12101,0,0,0,0,174,768,0,2345863,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2605564,9,10,0,2661064,4,6,0,15203,0,0,0,0,0,513,0,502230,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,505914,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3279152,0,4,0,2624607,4,7,0,12128,0,0,0,0,174,768,0,2356441,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2612128,9,10,0,2669528,4,6,0,15254,0,0,0,0,0,513,0,504122,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,507743,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3287165,0,4,0,2631371,5,7,0,12159,0,0,0,0,174,768,0,2365360,15,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2616256,5,10,0,2677541,5,6,0,15302,0,0,0,0,0,513,0,505951,19,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,509561,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3295543,0,4,0,2638286,4,7,0,12186,0,0,0,0,174,768,0,2375292,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2625592,9,10,0,2685919,4,6,0,15352,0,0,0,0,0,513,0,507769,19,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,511361,13,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3303891,0,4,0,2645389,4,7,0,12220,0,0,0,0,174,768,0,2385654,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2632744,9,10,0,2694267,5,6,0,15401,0,0,0,0,0,513,0,509569,19,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,513148,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3311850,0,4,0,2652143,4,7,0,12247,0,0,0,0,174,768,0,2395619,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2636536,9,10,0,2702226,5,6,0,15448,0,0,0,0,0,513,0,511356,19,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,514970,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3320000,0,4,0,2659238,5,7,0,12281,0,0,0,0,174,768,0,2405683,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2646460,9,10,0,2710376,4,6,0,15497,0,0,0,0,0,513,0,513178,19,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,516792,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3328150,0,4,0,2665492,4,7,0,12308,0,0,0,0,174,768,0,2415479,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2653024,9,10,0,2718526,5,6,0,15546,0,0,0,0,0,513,0,515000,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,518627,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3336401,0,4,0,2673035,4,7,0,12341,0,0,0,0,174,768,0,2425520,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2657832,9,10,0,2726777,3,6,0,15595,0,0,0,0,0,513,0,516835,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,520447,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3344549,0,4,0,2679348,4,7,0,12368,0,0,0,0,174,768,0,2435482,21,69,0,408,0,0,0,27,0,0,0,0,0,257,388,2666268,9,10,0,2734925,4,6,0,15644,0,0,0,0,0,513,0,518655,19,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,522267,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3352929,0,4,0,2686288,5,7,0,12402,0,0,0,0,174,768,0,2445798,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2673808,9,10,0,2743305,3,6,0,15694,0,0,0,0,0,513,0,520475,19,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,524137,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3360995,0,4,0,2692706,4,7,0,12429,0,0,0,0,174,768,0,2456032,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2678112,9,10,0,2751371,5,6,0,15743,0,0,0,0,0,513,0,522345,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,526009,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3369207,0,4,0,2700161,4,7,0,12466,0,0,0,0,174,768,0,2466496,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2687776,9,10,0,2759583,4,6,0,15793,0,0,0,0,0,513,0,524217,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,527863,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3377389,0,4,0,2706861,4,7,0,12493,0,0,0,0,174,768,0,2476538,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2694340,9,10,0,2767765,4,6,0,15842,0,0,0,0,0,513,0,526071,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,529728,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3385814,0,4,0,2713763,4,7,0,12526,0,0,0,0,174,768,0,2486719,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2698636,9,10,0,2776190,4,6,0,15892,0,0,0,0,0,513,0,527936,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,531597,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3393867,0,4,0,2720358,5,7,0,12553,0,0,0,0,174,768,0,2496832,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2707972,9,10,0,2784243,4,6,0,15940,0,0,0,0,0,513,0,529805,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,533453,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3402283,0,4,0,2727489,4,7,0,12585,0,0,0,0,174,768,0,2507306,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2714956,9,10,0,2792659,4,6,0,15990,0,0,0,0,0,513,0,531661,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,535309,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3410323,0,4,0,2734014,5,7,0,12612,0,0,0,0,174,768,0,2517328,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2719260,9,10,0,2800699,3,6,0,16038,0,0,0,0,0,513,0,533517,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,537163,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3418737,0,4,0,2741640,6,7,0,12649,0,0,0,0,174,768,0,2528044,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2728924,9,10,0,2809113,3,6,0,16088,0,0,0,0,0,513,0,535371,19,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,539029,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3426699,0,4,0,2747931,5,7,0,12676,0,0,0,0,174,768,0,2538180,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2735488,9,10,0,2817075,4,6,0,16136,0,0,0,0,0,513,0,537237,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,540913,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3435011,0,4,0,2754886,5,7,0,12709,0,0,0,0,174,768,0,2548594,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2740296,9,10,0,2825387,4,6,0,16186,0,0,0,0,0,513,0,539121,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,542792,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3443450,0,4,0,2761793,6,7,0,12736,0,0,0,0,174,768,0,2558763,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2749120,9,10,0,2833826,4,6,0,16236,0,0,0,0,0,513,0,541000,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,544689,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3451919,0,4,0,2768893,6,7,0,12770,0,0,0,0,174,768,0,2569378,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2756272,9,10,0,2842295,5,6,0,16287,0,0,0,0,0,513,0,542897,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,546546,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3459948,0,4,0,2775727,6,7,0,12797,0,0,0,0,174,768,0,2579477,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2760576,9,10,0,2850324,6,6,0,16334,0,0,0,0,0,513,0,544754,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,548390,13,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3468340,0,4,0,2783083,6,7,0,12839,0,0,0,0,174,768,0,2590565,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2770660,9,10,0,2858716,4,6,0,16383,0,0,0,0,0,513,0,546598,19,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,550282,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3476560,0,4,0,2789815,5,7,0,12866,0,0,0,0,174,768,0,2600809,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2777224,9,10,0,2866936,5,6,0,16432,0,0,0,0,0,513,0,548490,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,552174,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3485012,0,4,0,2796880,4,7,0,12901,0,0,0,0,174,768,0,2611275,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2782200,9,10,0,2875388,5,6,0,16482,0,0,0,0,0,513,0,550382,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,554117,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3493075,0,4,0,2803668,6,7,0,12928,0,0,0,0,174,768,0,2621700,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2791024,9,10,0,2883451,5,6,0,16532,0,0,0,0,0,513,0,552325,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,556047,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3501589,0,4,0,2810643,6,7,0,12963,0,0,0,0,174,768,0,2632734,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2798260,9,10,0,2891965,6,6,0,16584,0,0,0,0,0,513,0,554255,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,557988,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3509738,0,4,0,2817758,6,7,0,12990,0,0,0,0,174,768,0,2643167,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2802564,9,10,0,2900114,5,6,0,16634,0,0,0,0,0,513,0,556196,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,559929,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3518263,0,4,0,2824970,5,7,0,13029,0,0,0,0,174,768,0,2654424,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2812396,9,10,0,2908639,4,6,0,16686,0,0,0,0,0,513,0,558137,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,561870,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3526180,0,4,0,2831754,5,7,0,13056,0,0,0,0,174,768,0,2664717,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2818960,9,10,0,2916556,5,6,0,16735,0,0,0,0,0,513,0,560078,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,563779,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3534909,0,4,0,2838222,6,7,0,13087,0,0,0,0,174,768,0,2674850,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2823600,9,10,0,2925285,5,6,0,16787,0,0,0,0,0,513,0,561987,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,565666,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3542980,0,4,0,2844996,5,7,0,13114,0,0,0,0,174,768,0,2684833,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2832424,9,10,0,2933356,4,6,0,16835,0,0,0,0,0,513,0,563874,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,567569,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3551223,0,4,0,2852031,4,7,0,13145,0,0,0,0,174,768,0,2694584,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2839324,9,10,0,2941599,5,6,0,16885,0,0,0,0,0,513,0,565777,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,569457,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3559683,0,4,0,2858324,4,7,0,13172,0,0,0,0,174,768,0,2704704,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2843628,9,10,0,2950059,6,6,0,16936,0,0,0,0,0,513,0,567665,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,571345,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3567911,0,4,0,2865437,5,7,0,13204,0,0,0,0,174,768,0,2715056,20,69,0,408,0,0,0,27,0,0,0,0,0,257,388,2852484,9,10,0,2958287,3,6,0,16986,0,0,0,0,0,513,0,569553,20,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,573243,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3576149,0,4,0,2872005,4,7,0,13231,0,0,0,0,174,768,0,2725154,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2859436,9,10,0,2966525,4,6,0,17036,0,0,0,0,0,513,0,571451,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,575146,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3584248,0,4,0,2879363,4,7,0,13263,0,0,0,0,174,768,0,2735489,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,2864160,9,10,0,2974624,4,6,0,17085,0,0,0,0,0,513,0,573354,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,577047,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3592721,0,4,0,2885522,4,7,0,13290,0,0,0,0,174,768,0,2745790,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2872984,9,10,0,2983097,4,6,0,17136,0,0,0,0,0,513,0,575255,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,578952,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3600822,0,4,0,2892545,4,7,0,13325,0,0,0,0,174,768,0,2756667,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2880220,9,10,0,2991198,3,6,0,17185,0,0,0,0,0,513,0,577160,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,580857,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3609299,0,4,0,2899715,4,7,0,13352,0,0,0,0,174,768,0,2766964,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2884012,9,10,0,2999675,2,6,0,17236,0,0,0,0,0,513,0,579065,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,582762,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3617632,0,4,0,2906827,4,7,0,13390,0,0,0,0,174,768,0,2777749,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2894272,9,10,0,3008008,3,6,0,17286,0,0,0,0,0,513,0,580970,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,584680,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3625890,0,4,0,2913285,4,7,0,13417,0,0,0,0,174,768,0,2787951,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2900836,9,10,0,3016266,4,6,0,17336,0,0,0,0,0,513,0,582888,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,586598,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3634148,0,4,0,2920333,4,7,0,13451,0,0,0,0,174,768,0,2798441,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2905728,9,10,0,3024524,6,6,0,17386,0,0,0,0,0,513,0,584806,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,588516,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3642262,0,4,0,2927098,3,7,0,13478,0,0,0,0,174,768,0,2808623,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2914552,9,10,0,3032638,5,6,0,17435,0,0,0,0,0,513,0,586724,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,590421,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3650839,0,4,0,2934044,4,7,0,13511,0,0,0,0,174,768,0,2819558,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2921620,9,10,0,3041215,5,6,0,17487,0,0,0,0,0,513,0,588629,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,592326,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3658940,0,4,0,2941126,4,7,0,13538,0,0,0,0,174,768,0,2829853,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2925924,9,10,0,3049316,3,6,0,17536,0,0,0,0,0,513,0,590534,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,594244,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3667430,0,4,0,2948628,4,7,0,13581,0,0,0,0,174,768,0,2841385,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2936092,9,10,0,3057806,5,6,0,17587,0,0,0,0,0,513,0,592452,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,596162,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3675544,0,4,0,2955165,3,7,0,13608,0,0,0,0,174,768,0,2851773,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2942656,9,10,0,3065920,5,6,0,17636,0,0,0,0,0,513,0,594370,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,598095,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3684049,0,4,0,2962642,4,7,0,13642,0,0,0,0,174,768,0,2862236,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2947036,9,10,0,3074425,3,6,0,17687,0,0,0,0,0,513,0,596303,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,600028,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3692322,0,4,0,2968929,4,7,0,13669,0,0,0,0,174,768,0,2872623,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2956372,9,10,0,3082698,4,6,0,17737,0,0,0,0,0,513,0,598236,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,601961,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3700783,0,4,0,2976202,5,7,0,13705,0,0,0,0,174,768,0,2883746,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2963692,9,10,0,3091159,4,6,0,17788,0,0,0,0,0,513,0,600169,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,603896,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3709058,0,4,0,2983029,4,7,0,13732,0,0,0,0,174,768,0,2894135,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2967484,9,10,0,3099434,4,6,0,17838,0,0,0,0,0,513,0,602104,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,605818,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3717552,0,4,0,2990620,5,7,0,13774,0,0,0,0,174,768,0,2905635,17,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2978080,9,10,0,3107928,5,6,0,17889,0,0,0,0,0,513,0,604026,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,607740,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3725914,0,4,0,2997041,5,7,0,13801,0,0,0,0,174,768,0,2915979,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2984644,9,10,0,3116290,4,6,0,17940,0,0,0,0,0,513,0,605948,21,21,0,0,0,0,0,0,0,0,0,0,0
